,count,addr,dist,long,lat,type
329,98,서울 관악구 봉천동 940-10,0.75,126.9399,37.4864,cctv
330,99,서울 관악구 봉천동 940-11,0.77,126.9397,37.4864,cctv
331,100,서울 관악구 봉천동 921-12,0.1,126.9441,37.4812,cctv
332,101,서울 관악구 봉천동 921-40,0.1,126.9441,37.4813,cctv
333,102,서울 관악구 봉천동 921-12,0.1,126.9441,37.4812,cctv
334,103,서울 관악구 봉천동 1693-4,0.41,126.9406,37.4809,cctv
335,104,서울 관악구 봉천동 921-12,0.1,126.9441,37.4812,cctv
336,105,서울 관악구 봉천동 1525-34,0.41,126.9405,37.481,cctv
337,106,서울 관악구 봉천동 1693-3,0.4,126.9407,37.481,cctv
338,107,서울 관악구 봉천동 1529-1,0.42,126.9405,37.4808,cctv
339,108,서울 관악구 봉천동 1526-1,0.4,126.9407,37.4809,cctv
340,109,서울 관악구 봉천동 738-338,0.63,126.9497,37.4855,cctv
341,110,서울 관악구 봉천동 458,0.64,126.9497,37.4856,cctv
342,111,서울 관악구 봉천동 457-247,0.64,126.9498,37.4855,cctv
343,112,서울 관악구 봉천동 458,0.63,126.9496,37.4855,cctv
344,113,서울 관악구 봉천동 1517-11,0.51,126.9499,37.4838,cctv
345,114,서울 관악구 봉천동 975-5,0.51,126.9498,37.4838,cctv
346,115,서울 관악구 봉천동 975-5,0.51,126.9497,37.4839,cctv
347,116,서울 관악구 봉천동 1512-8,0.51,126.9498,37.4839,cctv
348,117,서울 관악구 봉천동 390-3,0.84,126.9518,37.4756,cctv
349,118,서울 관악구 봉천동 1693-28,0.85,126.9519,37.4756,cctv
350,119,서울 관악구 봉천동 390-3,0.85,126.9518,37.4755,cctv
351,120,서울 관악구 봉천동 1693-28,0.85,126.9519,37.4756,cctv
352,121,서울 관악구 봉천동 975-5,0.42,126.9481,37.4841,cctv
353,122,서울 관악구 봉천동 975-5,0.41,126.9481,37.484,cctv
354,123,서울 관악구 봉천동 975-5,0.42,126.948,37.4841,cctv
355,124,서울 관악구 봉천동 975-5,0.42,126.9481,37.4841,cctv
356,125,서울 관악구 봉천동 975-5,0.42,126.948,37.4841,cctv
357,126,서울 관악구 신림동 99-36,0.9,126.939,37.4746,cctv
358,127,서울 관악구 신림동 99-30,0.89,126.9392,37.4746,cctv
359,128,서울 관악구 신림동 99-4,0.91,126.939,37.4745,cctv
360,129,서울 관악구 신림동 98-8,0.88,126.9392,37.4747,cctv
361,130,서울 관악구 신림동 98-374,0.89,126.9393,37.4746,cctv
362,131,서울 관악구 신림동 98-227,0.83,126.9402,37.4747,cctv
363,132,서울 관악구 신림동 98-227,0.84,126.9401,37.4747,cctv
364,133,서울 관악구 신림동 산 1-19,0.82,126.9404,37.4748,cctv
365,134,서울 관악구 신림동 98-144,0.83,126.9402,37.4748,cctv
366,135,서울 관악구 봉천동 1604-30,0.86,126.9544,37.4784,cctv
367,136,서울 관악구 봉천동 1604-30,0.86,126.9544,37.4784,cctv
368,137,서울 관악구 봉천동 1604-46,0.86,126.9543,37.4784,cctv
369,138,서울 관악구 봉천동 1604-17,0.86,126.9544,37.4785,cctv
370,139,서울 관악구 봉천동 636-17,0.85,126.9395,37.4872,cctv
371,140,서울 관악구 봉천동 636-84,0.86,126.9393,37.4872,cctv
372,141,서울 관악구 봉천동 636-64,0.86,126.9395,37.4874,cctv
373,142,서울 관악구 봉천동 636-17,0.85,126.9395,37.4872,cctv
374,143,서울 관악구 신림동 1564-76,0.72,126.9397,37.4763,cctv
375,144,서울 관악구 신림동 1564-6,0.71,126.9398,37.4763,cctv
376,145,서울 관악구 신림동 1564-76,0.73,126.9397,37.4762,cctv
377,146,서울 관악구 신림동 1564-76,0.73,126.9396,37.4762,cctv
378,147,서울 관악구 신림동 1564-6,0.71,126.9397,37.4764,cctv
379,148,서울 관악구 신림동 94-95,0.81,126.9387,37.4759,cctv
380,149,서울 관악구 신림동 408-156,0.97,126.9355,37.4769,cctv
381,150,서울 관악구 신림동 94-10,0.8,126.9388,37.476,cctv
382,151,서울 관악구 신림동 94-72,0.81,126.9386,37.476,cctv
383,152,서울 관악구 신림동 94-10,0.79,126.9388,37.4761,cctv
384,153,서울 관악구 신림동 94-10,0.79,126.9389,37.476,cctv
385,154,서울 관악구 신림동 94-8,0.78,126.9391,37.476,cctv
386,155,서울 관악구 신림동 94-71,0.82,126.9378,37.4766,cctv
387,156,서울 관악구 신림동 94-49,0.83,126.9377,37.4766,cctv
388,157,서울 관악구 신림동 94-71,0.83,126.9378,37.4765,cctv
389,158,서울 관악구 신림동 94-71,0.81,126.9378,37.4767,cctv
390,159,서울 관악구 신림동 94-46,0.81,126.9379,37.4766,cctv
391,160,서울 관악구 신림동 98-51,0.78,126.9419,37.4746,cctv
392,161,서울 관악구 신림동 98-67,0.78,126.9418,37.4746,cctv
393,162,서울 관악구 신림동 98-151,0.77,126.9418,37.4747,cctv
394,163,서울 관악구 신림동 98-51,0.77,126.9419,37.4747,cctv
395,164,서울 관악구 신림동 98-57,0.77,126.942,37.4746,cctv
396,165,서울 관악구 봉천동 635-383,0.97,126.9409,37.4891,cctv
397,166,서울 관악구 봉천동 635-383,0.97,126.9409,37.4891,cctv
398,167,서울 관악구 봉천동 635-467,0.98,126.9408,37.4892,cctv
399,168,서울 관악구 봉천동 635-260,0.98,126.941,37.4892,cctv
400,169,서울 관악구 봉천동 635-383,0.89,126.9407,37.4882,cctv
401,170,서울 관악구 봉천동 635-383,0.97,126.941,37.4891,cctv
402,171,서울 관악구 봉천동 635-383,0.88,126.9406,37.4881,cctv
403,172,서울 관악구 봉천동 635-383,0.88,126.9406,37.4881,cctv
404,173,서울 관악구 봉천동 635-545,0.93,126.9395,37.4881,cctv
405,174,서울 관악구 봉천동 976-7,0.6,126.9398,37.4843,cctv
406,175,서울 관악구 봉천동 975-21,0.6,126.9399,37.4844,cctv
407,176,서울 관악구 봉천동 975-23,0.82,126.938,37.4857,cctv
408,177,서울 관악구 봉천동 982-4,0.99,126.9361,37.4863,cctv
409,178,서울 관악구 봉천동 982-4,0.98,126.9362,37.4863,cctv
410,179,서울 관악구 봉천동 975-3,0.67,126.9526,37.4823,cctv
411,180,서울 관악구 봉천동 860-18,0.65,126.9524,37.4824,cctv
412,181,서울 관악구 봉천동 457-144,0.68,126.9504,37.4856,cctv
413,182,서울 관악구 봉천동 975-3,0.68,126.9527,37.4824,cctv
414,183,서울 관악구 봉천동 975-3,0.68,126.9527,37.4823,cctv
415,184,서울 관악구 봉천동 457-144,0.68,126.9505,37.4855,cctv
416,185,서울 관악구 봉천동 457-206,0.69,126.9504,37.4857,cctv
417,186,서울 관악구 봉천동 457-161,0.68,126.9503,37.4856,cctv
418,187,서울 관악구 봉천동 975-6,0.35,126.948,37.4833,cctv
419,188,서울 관악구 봉천동 975-6,0.34,126.9478,37.4833,cctv
420,189,서울 관악구 봉천동 892-1,0.34,126.9479,37.4832,cctv
421,190,서울 관악구 봉천동 975-6,0.36,126.948,37.4834,cctv
422,191,서울 관악구 봉천동 886-104,0.36,126.9481,37.4833,cctv
423,192,서울 관악구 봉천동 981-11,0.46,126.9402,37.4823,cctv
424,193,서울 관악구 봉천동 1693-2,0.46,126.9401,37.4821,cctv
425,194,서울 관악구 봉천동 945-21,0.48,126.94,37.4824,cctv
426,195,서울 관악구 봉천동 1693-3,0.3,126.9418,37.4811,cctv
427,196,서울 관악구 봉천동 981-11,0.46,126.9403,37.4824,cctv
428,197,서울 관악구 봉천동 981-11,0.45,126.9403,37.4822,cctv
429,198,서울 관악구 봉천동 1693-75,0.29,126.9465,37.4787,cctv
430,199,서울 관악구 봉천동 1693-23,0.52,126.9469,37.4766,cctv
431,200,서울 관악구 봉천동 1693-23,0.52,126.9471,37.4766,cctv
432,201,서울 관악구 봉천동 1693-22,0.52,126.9468,37.4766,cctv
433,202,서울 관악구 봉천동 1693-23,0.53,126.9469,37.4765,cctv
434,203,서울 관악구 봉천동 981-5,0.08,126.9447,37.4805,cctv
435,204,서울 관악구 봉천동 1693-23,0.51,126.9469,37.4767,cctv
436,205,서울 관악구 봉천동 981-5,0.07,126.9447,37.4806,cctv
437,206,서울 관악구 봉천동 919-12,0.09,126.9446,37.4804,cctv
438,207,서울 관악구 봉천동 919-9,0.09,126.9445,37.4805,cctv
439,208,서울 관악구 봉천동 981-5,0.08,126.9447,37.4805,cctv
440,209,서울 관악구 봉천동 981-6,0.15,126.946,37.4799,cctv
441,210,서울 관악구 봉천동 981-6,0.14,126.9458,37.4799,cctv
442,211,서울 관악구 봉천동 897-31,0.15,126.9461,37.4799,cctv
443,212,서울 관악구 봉천동 981-6,0.14,126.946,37.48,cctv
444,213,서울 관악구 봉천동 1667-71,0.91,126.9554,37.482,cctv
445,214,서울 관악구 신림동 92-291,0.92,126.9352,37.4786,cctv
446,215,서울 관악구 봉천동 1693-42,0.96,126.9556,37.4786,cctv
447,216,서울 관악구 봉천동 1613-1,0.97,126.9557,37.4785,cctv
448,217,서울 관악구 봉천동 1693-42,0.95,126.9555,37.4785,cctv
449,218,서울 관악구 봉천동 1693-42,0.95,126.9555,37.4786,cctv
450,219,서울 관악구 봉천동 1611-39,0.95,126.9555,37.4787,cctv
451,220,서울 관악구 신림동 102-18,0.85,126.9423,37.4738,cctv
452,221,서울 관악구 신림동 102-18,0.85,126.9423,37.4738,cctv
453,222,서울 관악구 신림동 98-51,0.84,126.9423,37.4739,cctv
454,223,서울 관악구 신림동 98-205,0.84,126.9422,37.4739,cctv
455,224,서울 관악구 신림동 95-92,0.7,126.9388,37.4773,cctv
456,225,서울 관악구 신림동 1741,0.87,126.9356,37.483,cctv
457,226,서울 관악구 신림동 1512,0.87,126.9357,37.483,cctv
458,227,서울 관악구 신림동 10-471,0.88,126.9355,37.483,cctv
459,228,서울 관악구 신림동 10-430,0.88,126.9356,37.4832,cctv
460,229,서울 관악구 신림동 1512,0.87,126.9357,37.4832,cctv
461,230,서울 관악구 신림동 10-122,0.99,126.9342,37.483,cctv
462,231,서울 관악구 신림동 10-324,0.99,126.934,37.4821,cctv
463,232,서울 관악구 신림동 92-291,0.81,126.9368,37.4781,cctv
464,233,서울 관악구 신림동 92-291,0.93,126.9354,37.478,cctv
465,234,서울 관악구 신림동 92-291,0.93,126.9354,37.4779,cctv
466,235,서울 관악구 신림동 92-270,0.93,126.9355,37.4779,cctv
467,236,서울 관악구 신림동 92-238,0.93,126.9354,37.4781,cctv
468,237,서울 관악구 신림동 92-239,0.94,126.9353,37.478,cctv
469,238,서울 관악구 봉천동 산 101-441,0.87,126.9482,37.4885,cctv
470,239,서울 관악구 봉천동 산 101-441,0.87,126.9482,37.4885,cctv
471,240,서울 관악구 봉천동 산 101-441,0.87,126.9482,37.4885,cctv
472,241,서울 관악구 봉천동 480-138,0.88,126.9483,37.4886,cctv
473,242,서울 관악구 봉천동 975-11,0.31,126.946,37.4838,cctv
474,243,서울 관악구 봉천동 635-493,0.99,126.94,37.489,cctv
475,244,서울 관악구 봉천동 1519-4,0.65,126.9517,37.4839,cctv
476,245,서울 관악구 봉천동 1519-4,0.65,126.9516,37.4839,cctv
477,246,서울 관악구 봉천동 1519-4,0.65,126.9517,37.4838,cctv
478,247,서울 관악구 봉천동 859-8,0.82,126.954,37.4834,cctv
479,248,서울 관악구 봉천동 738-154,0.82,126.954,37.4835,cctv
480,249,서울 관악구 봉천동 32-2,0.84,126.9542,37.4836,cctv
481,250,서울 관악구 봉천동 738-154,0.83,126.9541,37.4835,cctv
482,251,서울 관악구 봉천동 1519-4,0.66,126.9517,37.484,cctv
483,252,서울 관악구 봉천동 1519-4,0.63,126.951,37.4843,cctv
484,253,서울 관악구 봉천동 1515-12,0.61,126.9508,37.4843,cctv
485,254,서울 관악구 봉천동 1519-4,0.63,126.9511,37.4843,cctv
486,255,서울 관악구 봉천동 981-1,0.58,126.9517,37.4807,cctv
487,256,서울 관악구 봉천동 1516-1,0.62,126.951,37.4842,cctv
488,257,서울 관악구 봉천동 1693-2,0.52,126.9393,37.4808,cctv
489,258,서울 관악구 봉천동 1693-1,0.53,126.9392,37.4808,cctv
490,259,서울 관악구 봉천동 1693-4,0.5,126.9395,37.4807,cctv
491,260,서울 관악구 봉천동 1532-9,0.53,126.9392,37.4807,cctv
492,261,서울 관악구 봉천동 1693-2,0.51,126.9394,37.4809,cctv
493,262,서울 관악구 봉천동 1531-38,0.57,126.9392,37.4792,cctv
494,263,서울 관악구 봉천동 1536-6,0.55,126.9396,37.4788,cctv
495,264,서울 관악구 봉천동 1531-38,0.57,126.9391,37.4793,cctv
496,265,서울 관악구 봉천동 1693-4,0.56,126.9393,37.4791,cctv
497,266,서울 관악구 봉천동 1560-63,0.25,126.9445,37.4789,cctv
498,267,서울 관악구 봉천동 1693-18,0.24,126.9444,37.479,cctv
499,268,서울 관악구 봉천동 1693-19,0.26,126.9444,37.4788,cctv
500,269,서울 관악구 봉천동 1693-18,0.24,126.9444,37.479,cctv
501,270,서울 관악구 봉천동 1732-5,0.24,126.9443,37.479,cctv
502,271,서울 관악구 봉천동 1693-26,0.52,126.9497,37.478,cctv
503,272,서울 관악구 봉천동 1693-24,0.52,126.9498,37.4782,cctv
504,273,서울 관악구 봉천동 1693-24,0.54,126.9499,37.478,cctv
505,274,서울 관악구 봉천동 1693-26,0.53,126.9497,37.4779,cctv
506,275,서울 관악구 봉천동 1583-8,0.46,126.948,37.4776,cctv
507,276,서울 관악구 봉천동 1587-7,0.5,126.9495,37.4781,cctv
508,277,서울 관악구 봉천동 1693-25,0.45,126.9481,37.4777,cctv
509,278,서울 관악구 봉천동 1584-43,0.44,126.948,37.4778,cctv
510,279,서울 관악구 봉천동 1693-25,0.44,126.9482,37.4779,cctv
511,280,서울 관악구 신림동 98-429,0.69,126.9431,37.4751,cctv
512,281,서울 관악구 봉천동 1693-22,0.47,126.9441,37.4769,cctv
513,282,서울 관악구 봉천동 1693-41,0.85,126.9533,37.4769,cctv
514,283,서울 관악구 봉천동 1693-41,0.84,126.9535,37.4774,cctv
515,284,서울 관악구 봉천동 1708,0.48,126.9415,37.4842,cctv
516,285,서울 관악구 봉천동 산 161-18,0.81,126.9515,37.4864,cctv
517,286,서울 관악구 봉천동 458-47,0.8,126.9514,37.4863,cctv
518,287,서울 관악구 봉천동 458-42,0.81,126.9516,37.4863,cctv
519,288,서울 관악구 봉천동 산 161-18,0.81,126.9514,37.4864,cctv
520,289,서울 관악구 봉천동 1525-36,0.4,126.9407,37.4814,cctv
521,290,서울 관악구 신림동 94-35,0.88,126.9374,37.4761,cctv
522,291,서울 관악구 신림동 94-35,0.89,126.9375,37.4759,cctv
523,292,서울 관악구 신림동 94-35,0.88,126.9374,37.4761,cctv
524,293,서울 관악구 신림동 94-67,0.87,126.9376,37.4761,cctv
525,294,서울 관악구 신림동 94-35,0.89,126.9374,37.476,cctv
526,295,서울 관악구 봉천동 1719-3,0.91,126.9521,37.4872,cctv
527,296,서울 관악구 봉천동 635-383,0.98,126.9433,37.4898,cctv
528,297,서울 관악구 봉천동 635-383,0.99,126.9432,37.4898,cctv
529,298,서울 관악구 봉천동 982-3,0.69,126.9406,37.4861,cctv
530,299,서울 관악구 봉천동 982-3,0.69,126.9407,37.4862,cctv
531,300,서울 관악구 봉천동 975-19,0.68,126.9406,37.486,cctv
532,301,서울 관악구 봉천동 982-6,0.82,126.9394,37.4868,cctv
533,302,서울 관악구 봉천동 982-3,0.68,126.9408,37.4861,cctv
534,303,서울 관악구 봉천동 982-3,0.7,126.9405,37.4861,cctv
535,304,서울 관악구 봉천동 984-1,0.82,126.9393,37.4868,cctv
536,305,서울 관악구 봉천동 982-6,0.81,126.9394,37.4867,cctv
537,306,서울 관악구 봉천동 939-15,0.81,126.9396,37.4868,cctv
538,307,서울 관악구 봉천동 982-6,0.82,126.9395,37.4869,cctv
539,308,서울 관악구 봉천동 622-142,0.71,126.944,37.4874,cctv
540,309,서울 관악구 봉천동 978-8,0.25,126.9436,37.4829,cctv
541,310,서울 관악구 봉천동 622-142,0.7,126.944,37.4873,cctv
542,311,서울 관악구 봉천동 622-142,0.71,126.944,37.4874,cctv
543,312,서울 관악구 봉천동 634-19,0.82,126.9408,37.4876,cctv
544,313,서울 관악구 봉천동 635-383,0.82,126.941,37.4877,cctv
545,314,서울 관악구 봉천동 635-383,0.8,126.941,37.4875,cctv
546,315,서울 관악구 봉천동 975-3,0.61,126.9519,37.4825,cctv
547,316,서울 관악구 봉천동 495-48,0.73,126.9476,37.4874,cctv
548,317,서울 관악구 봉천동 975-3,0.62,126.9519,37.4826,cctv
549,318,서울 관악구 봉천동 975-3,0.61,126.9519,37.4824,cctv
550,319,서울 관악구 봉천동 871-65,0.6,126.9517,37.4825,cctv
551,320,서울 관악구 봉천동 975-3,0.6,126.9518,37.4824,cctv
552,321,서울 관악구 봉천동 975-12,0.29,126.9466,37.4834,cctv
553,322,서울 관악구 봉천동 975-12,0.29,126.9467,37.4834,cctv
554,323,서울 관악구 봉천동 892-38,0.28,126.9466,37.4833,cctv
555,324,서울 관악구 봉천동 975-12,0.3,126.9466,37.4835,cctv
556,325,서울 관악구 봉천동 787-4,0.93,126.9554,37.4832,cctv
557,326,서울 관악구 봉천동 981-4,0.43,126.9496,37.4795,cctv
558,327,서울 관악구 봉천동 981-5,0.09,126.9462,37.4813,cctv
559,328,서울 관악구 봉천동 981-5,0.09,126.9462,37.4812,cctv
560,329,서울 관악구 봉천동 981-5,0.1,126.9462,37.4814,cctv
561,330,서울 관악구 봉천동 894-16,0.11,126.9464,37.4813,cctv
562,331,서울 관악구 봉천동 981-5,0.08,126.9461,37.4813,cctv
563,332,서울 관악구 봉천동 1693-42,0.92,126.9542,37.4769,cctv
564,333,서울 관악구 봉천동 1693-22,0.38,126.9456,37.4777,cctv
565,334,서울 관악구 봉천동 1608-2,0.93,126.9543,37.4768,cctv
566,335,서울 관악구 봉천동 1608-1,0.93,126.9542,37.4768,cctv
567,336,서울 관악구 봉천동 1693-42,0.91,126.9542,37.477,cctv
568,337,서울 관악구 봉천동 1605-6,0.91,126.9541,37.4769,cctv
569,338,서울 관악구 봉천동 980-1,0.72,126.9533,37.4804,cctv
570,339,서울 관악구 봉천동 980-1,0.72,126.9533,37.4805,cctv
571,340,서울 관악구 봉천동 854-2,0.73,126.9534,37.4803,cctv
572,341,서울 관악구 봉천동 854-2,0.72,126.9533,37.4802,cctv
573,342,서울 관악구 봉천동 980-1,0.7,126.9531,37.4804,cctv
574,343,서울 관악구 봉천동 979-10,0.93,126.9357,37.4848,cctv
575,344,서울 관악구 봉천동 979-10,0.93,126.9357,37.4847,cctv
576,345,서울 관악구 신림동 855-5,0.91,126.9359,37.4846,cctv
577,346,서울 관악구 신림동 10-471,0.92,126.9357,37.4845,cctv
578,347,서울 관악구 봉천동 979-10,0.95,126.9355,37.4847,cctv
579,348,서울 관악구 신림동 808-262,0.91,126.935,37.4799,cctv
580,349,서울 관악구 신림동 92-171,0.9,126.9351,37.4798,cctv
581,350,서울 관악구 신림동 87-81,0.91,126.935,37.48,cctv
582,351,서울 관악구 신림동 87-81,0.92,126.9349,37.4799,cctv
583,352,서울 관악구 신림동 산 164-3,0.9,126.9351,37.4799,cctv
584,353,서울 관악구 신림동 105-29,0.96,126.9391,37.4739,cctv
585,354,서울 관악구 신림동 102-21,0.88,126.9415,37.4737,cctv
586,355,서울 관악구 봉천동 900-100,0.37,126.9442,37.4843,cctv
587,356,서울 관악구 봉천동 900-100,0.37,126.9442,37.4843,cctv
588,357,서울 관악구 봉천동 900-85,0.37,126.9443,37.4843,cctv
589,358,서울 관악구 봉천동 900-100,0.37,126.9442,37.4843,cctv
590,359,서울 관악구 봉천동 978-10,0.46,126.941,37.4835,cctv
591,360,서울 관악구 봉천동 902-14,0.57,126.9441,37.4861,cctv
592,361,서울 관악구 봉천동 635-383,0.82,126.9416,37.4879,cctv
593,362,서울 관악구 봉천동 931-11,0.44,126.9411,37.4834,cctv
594,363,서울 관악구 봉천동 978-10,0.45,126.941,37.4834,cctv
595,364,서울 관악구 봉천동 978-10,0.46,126.941,37.4835,cctv
596,365,서울 관악구 봉천동 468-3,0.85,126.9487,37.4882,cctv
597,366,서울 관악구 봉천동 49-8,0.76,126.953,37.4839,cctv
598,367,서울 관악구 봉천동 975-6,0.45,126.9494,37.4834,cctv
599,368,서울 관악구 봉천동 975-6,0.45,126.9494,37.4834,cctv
600,369,서울 관악구 봉천동 41-590,0.82,126.9524,37.4858,cctv
601,370,서울 관악구 봉천동 41-346,0.83,126.9524,37.4859,cctv
602,371,서울 관악구 봉천동 975-6,0.45,126.9494,37.4834,cctv
603,372,서울 관악구 봉천동 975-6,0.45,126.9494,37.4834,cctv
604,373,서울 관악구 봉천동 975-6,0.45,126.9494,37.4834,cctv
605,374,서울 관악구 봉천동 979-1,0.73,126.9535,37.4812,cctv
606,375,서울 관악구 봉천동 979-1,0.72,126.9534,37.4812,cctv
607,376,서울 관악구 봉천동 979-1,0.74,126.9536,37.4811,cctv
608,377,서울 관악구 봉천동 858-7,0.73,126.9535,37.4813,cctv
609,378,서울 관악구 봉천동 981-4,0.33,126.9485,37.4796,cctv
610,379,서울 관악구 봉천동 981-4,0.34,126.9486,37.4796,cctv
611,380,서울 관악구 봉천동 981-4,0.34,126.9486,37.4796,cctv
612,381,서울 관악구 봉천동 981-4,0.33,126.9485,37.4797,cctv
613,382,서울 관악구 봉천동 981-4,0.33,126.9485,37.4796,cctv
614,383,서울 관악구 봉천동 913-42,0.06,126.9454,37.4816,cctv
615,384,서울 관악구 봉천동 1527-1,0.31,126.9418,37.4817,cctv
616,385,서울 관악구 봉천동 981-9,0.31,126.9418,37.4818,cctv
617,386,서울 관악구 봉천동 981-9,0.3,126.9419,37.4817,cctv
618,387,서울 관악구 봉천동 981-9,0.31,126.9418,37.4818,cctv
619,388,서울 관악구 봉천동 1693-41,0.8,126.9535,37.4781,cctv
620,389,서울 관악구 봉천동 1693-31,0.79,126.9533,37.4781,cctv
621,390,서울 관악구 봉천동 1693-41,0.8,126.9535,37.4782,cctv
622,391,서울 관악구 봉천동 1693-41,0.81,126.9535,37.478,cctv
623,392,서울 관악구 봉천동 1693-41,0.81,126.9536,37.4781,cctv
624,393,서울 관악구 봉천동 1693-41,0.77,126.9536,37.4791,cctv
625,394,서울 관악구 봉천동 1693-41,0.78,126.9537,37.4791,cctv
626,395,서울 관악구 봉천동 1693-41,0.77,126.9536,37.4791,cctv
627,396,서울 관악구 봉천동 1599-4,0.77,126.9536,37.4792,cctv
628,397,서울 관악구 봉천동 1693-41,0.77,126.9536,37.4791,cctv
629,398,서울 관악구 봉천동 1693-42,0.88,126.9549,37.4793,cctv
630,399,서울 관악구 신림동 92-291,0.83,126.9368,37.4778,cctv
631,400,서울 관악구 신림동 92-291,0.83,126.9367,37.4778,cctv
632,401,서울 관악구 신림동 92-291,0.82,126.9368,37.4779,cctv
633,402,서울 관악구 신림동 96-69,0.97,126.9374,37.4749,cctv
634,403,서울 관악구 신림동 106-35,0.98,126.9374,37.4748,cctv
635,404,서울 관악구 신림동 106-11,0.99,126.9373,37.4748,cctv
636,405,서울 관악구 신림동 824,0.98,126.9373,37.4749,cctv
637,406,서울 관악구 신림동 106-35,0.98,126.9374,37.4748,cctv
638,407,서울 관악구 봉천동 1693-31,0.73,126.9527,37.4782,cctv
639,408,서울 관악구 봉천동 1693-31,0.73,126.9527,37.4782,cctv
640,409,서울 관악구 봉천동 1693-31,0.73,126.9526,37.4782,cctv
641,410,서울 관악구 봉천동 1693-31,0.73,126.9527,37.4782,cctv
642,411,서울 관악구 봉천동 1693-29,0.89,126.9527,37.4757,cctv
643,412,서울 관악구 봉천동 1693-29,0.88,126.9525,37.4757,cctv
644,413,서울 관악구 봉천동 1693-29,0.9,126.9527,37.4756,cctv
645,414,서울 관악구 봉천동 1693-29,0.9,126.9528,37.4757,cctv
646,415,서울 관악구 봉천동 1693-29,0.88,126.9527,37.4758,cctv
647,416,서울 관악구 봉천동 981-1,0.46,126.9504,37.4804,cctv
648,417,서울 관악구 신림동 103-27,0.98,126.9399,37.4733,cctv
649,418,서울 관악구 신림동 103-27,0.98,126.9398,37.4734,cctv
650,419,서울 관악구 신림동 103-27,0.98,126.94,37.4733,cctv
651,420,서울 관악구 신림동 103-27,0.99,126.9398,37.4733,cctv
652,421,서울 관악구 신림동 103-27,0.99,126.94,37.4732,cctv
653,422,서울 관악구 신림동 1564-76,0.8,126.9394,37.4756,cctv
654,423,서울 관악구 신림동 1564-76,0.79,126.9395,37.4756,cctv
655,424,서울 관악구 신림동 1564-76,0.8,126.9394,37.4756,cctv
656,425,서울 관악구 신림동 94-77,0.8,126.9394,37.4755,cctv
657,426,서울 관악구 신림동 94-77,0.91,126.9399,37.474,cctv
658,427,서울 관악구 신림동 산 2-13,0.91,126.94,37.474,cctv
659,428,서울 관악구 신림동 산 2-13,0.91,126.94,37.474,cctv
660,429,서울 관악구 신림동 102-5,0.92,126.94,37.4739,cctv
661,430,서울 관악구 신림동 102-5,0.92,126.94,37.4739,cctv
662,431,서울 관악구 신림동 10-602,0.98,126.9341,37.4813,cctv
663,432,서울 관악구 신림동 10-709,0.99,126.934,37.4812,cctv
664,433,서울 관악구 신림동 10-615,0.99,126.934,37.4813,cctv
665,434,서울 관악구 신림동 94-125,0.93,126.938,37.475,cctv
666,435,서울 관악구 신림동 96-20,0.92,126.9381,37.475,cctv
667,436,서울 관악구 신림동 94-125,0.93,126.938,37.475,cctv
668,437,서울 관악구 봉천동 503-3,0.57,126.9465,37.4861,cctv
669,438,서울 관악구 봉천동 635-565,0.95,126.9401,37.4886,cctv
670,439,서울 관악구 봉천동 635-565,0.95,126.9401,37.4886,cctv
671,440,서울 관악구 봉천동 738-270,0.58,126.9464,37.4862,cctv
672,441,서울 관악구 봉천동 1708-12,0.56,126.9463,37.486,cctv
673,442,서울 관악구 봉천동 975-1,0.74,126.9532,37.483,cctv
674,443,서울 관악구 봉천동 975-1,0.73,126.9531,37.4829,cctv
675,444,서울 관악구 봉천동 975-11,0.43,126.9468,37.4847,cctv
676,445,서울 관악구 봉천동 860-53,0.74,126.9532,37.4831,cctv
677,446,서울 관악구 봉천동 975-1,0.75,126.9533,37.4832,cctv
678,447,서울 관악구 봉천동 910-1,0.42,126.9466,37.4847,cctv
679,448,서울 관악구 봉천동 975-11,0.45,126.9468,37.4849,cctv
680,449,서울 관악구 봉천동 975-11,0.43,126.9469,37.4847,cctv
681,450,서울 관악구 봉천동 975-11,0.41,126.9467,37.4846,cctv
682,451,서울 관악구 봉천동 1693-2,0.61,126.9385,37.4824,cctv
683,452,서울 관악구 봉천동 1693-2,0.61,126.9385,37.4824,cctv
684,453,서울 관악구 봉천동 1524-1,0.61,126.9385,37.4823,cctv
685,454,서울 관악구 봉천동 1693-2,0.62,126.9384,37.4824,cctv
686,455,서울 관악구 봉천동 1521-3,0.6,126.9386,37.4824,cctv
687,456,서울 관악구 봉천동 1693-24,0.5,126.9487,37.4775,cctv
688,457,서울 관악구 봉천동 산 171-2,0.51,126.9487,37.4774,cctv
689,458,서울 관악구 봉천동 1585-23,0.49,126.9487,37.4776,cctv
690,459,서울 관악구 봉천동 1586-21,0.5,126.9486,37.4775,cctv
691,460,서울 관악구 봉천동 979-7,0.15,126.944,37.482,cctv
692,461,서울 관악구 봉천동 979-7,0.14,126.9441,37.482,cctv
693,462,서울 관악구 봉천동 979-7,0.15,126.944,37.482,cctv
694,463,서울 관악구 봉천동 979-7,0.15,126.944,37.482,cctv
695,464,서울 관악구 봉천동 979-7,0.14,126.9441,37.482,cctv
696,465,서울 관악구 봉천동 979-7,0.15,126.944,37.482,cctv
697,466,서울 관악구 봉천동 63-103,0.85,126.9547,37.4823,cctv
